age,education-num,sex,native-country,education,relationship,marital-status,race,workclass,hours-per-week,occupation,capital-gain,capital-loss,annual-income
0,1,Male,United-States,Assoc-acdm,Husband,Married-civ-spouse,White,Private,0,Machine-op-inspct,0,0,<=50K
0,0,Female,United-States,HS-grad,Unmarried,Never-married,White,Local-gov,0,Sales,0,0,<=50K
0,0,Female,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Craft-repair,0,1,>50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Farming-fishing,0,0,<=50K
0,0,Female,United-States,HS-grad,Own-child,Never-married,White,Private,0,Craft-repair,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Federal-gov,0,Sales,1,0,>50K
1,1,Female,United-States,Masters,Unmarried,Divorced,White,Private,0,Prof-specialty,0,0,<=50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,<=50K
1,1,Male,United-States,Assoc-voc,Husband,Married-civ-spouse,Black,Private,0,Craft-repair,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Self-emp-not-inc,1,Craft-repair,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Local-gov,0,Transport-moving,0,0,<=50K
0,1,Male,United-States,Masters,Not-in-family,Never-married,White,State-gov,0,Craft-repair,0,0,<=50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
0,0,Female,United-States,Some-college,Not-in-family,Never-married,White,Private,0,Tech-support,0,0,<=50K
1,1,Female,United-States,Prof-school,Not-in-family,Divorced,White,Private,0,Prof-specialty,0,0,<=50K
0,1,Male,United-States,Masters,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
1,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Female,United-States,HS-grad,Wife,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Local-gov,0,Tech-support,0,0,<=50K
1,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,1,0,<=50K
0,0,Male,United-States,HS-grad,Not-in-family,Never-married,White,Federal-gov,0,Transport-moving,0,0,<=50K
0,1,Male,United-States,Prof-school,Own-child,Never-married,White,Private,1,Prof-specialty,0,0,<=50K
0,0,Female,United-States,Some-college,Wife,Married-civ-spouse,White,Private,1,Exec-managerial,0,0,>50K
0,0,Female,United-States,Some-college,Not-in-family,Never-married,White,Self-emp-not-inc,1,Adm-clerical,0,0,<=50K
0,1,Male,United-States,Doctorate,Not-in-family,Never-married,White,Private,0,Prof-specialty,0,0,<=50K
1,1,Female,United-States,Bachelors,Own-child,Never-married,White,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Machine-op-inspct,0,0,<=50K
0,0,Female,United-States,HS-grad,Wife,Married-civ-spouse,White,Private,0,Protective-serv,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Other-service,0,0,<=50K
0,1,Male,United-States,Assoc-acdm,Husband,Married-civ-spouse,White,Self-emp-inc,0,Adm-clerical,0,0,<=50K
0,0,Female,United-States,9th,Own-child,Never-married,White,Local-gov,0,Craft-repair,0,0,<=50K
0,1,Male,United-States,Assoc-voc,Husband,Married-civ-spouse,White,Private,1,Adm-clerical,0,0,>50K
0,1,Female,United-States,Bachelors,Wife,Married-civ-spouse,White,Private,0,Sales,0,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Craft-repair,0,0,>50K
1,0,Male,United-States,HS-grad,Not-in-family,Divorced,Black,Federal-gov,0,Farming-fishing,1,0,>50K
0,0,Female,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Transport-moving,0,0,<=50K
0,1,Female,United-States,Prof-school,Own-child,Never-married,White,Local-gov,1,Prof-specialty,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Self-emp-not-inc,0,Craft-repair,1,0,<=50K
1,0,Male,United-States,9th,Husband,Married-civ-spouse,White,Private,1,Machine-op-inspct,0,0,<=50K
0,1,Female,United-States,Assoc-acdm,Unmarried,Divorced,White,Private,0,Prof-specialty,0,0,>50K
0,1,Female,United-States,Assoc-acdm,Not-in-family,Divorced,White,Private,1,Prof-specialty,0,0,>50K
0,0,Male,United-States,11th,Own-child,Never-married,White,Private,0,Other-service,0,0,<=50K
1,0,Female,United-States,7th-8th,Own-child,Never-married,White,Private,0,Exec-managerial,0,0,<=50K
0,0,Female,United-States,Some-college,Not-in-family,Divorced,White,Private,1,Craft-repair,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Craft-repair,0,0,<=50K
0,1,Female,United-States,Bachelors,Own-child,Never-married,White,Private,1,Craft-repair,1,0,>50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Other-service,0,0,<=50K
1,1,Female,United-States,Bachelors,Unmarried,Divorced,White,Private,0,Sales,0,0,<=50K
1,1,Male,United-States,Masters,Own-child,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
1,1,Female,United-States,Assoc-voc,Own-child,Never-married,White,Private,0,Craft-repair,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Other-service,0,0,<=50K
1,1,Male,United-States,Doctorate,Own-child,Divorced,White,Private,0,Prof-specialty,0,0,<=50K
1,0,Female,United-States,Some-college,Own-child,Never-married,White,Private,1,Other-service,0,0,<=50K
0,0,Male,United-States,Some-college,Not-in-family,Never-married,White,Private,0,Other-service,0,0,>50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Self-emp-inc,0,Craft-repair,0,0,<=50K
0,0,Female,United-States,Some-college,Not-in-family,Never-married,Black,Private,0,Sales,0,0,<=50K
1,1,Male,United-States,Bachelors,Other-relative,Widowed,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Male,United-States,HS-grad,Not-in-family,Divorced,White,Private,1,Craft-repair,0,0,<=50K
0,0,Female,United-States,Some-college,Not-in-family,Separated,Black,Private,0,Tech-support,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,Black,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,Some-college,Own-child,Never-married,White,Self-emp-not-inc,0,Other-service,0,0,<=50K
1,1,Female,United-States,Bachelors,Wife,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,>50K
0,1,Male,United-States,Masters,Not-in-family,Never-married,White,Private,0,Exec-managerial,0,1,<=50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Tech-support,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,<=50K
0,1,Male,Mexico,Assoc-voc,Husband,Married-civ-spouse,White,Private,0,Craft-repair,0,0,<=50K
1,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,State-gov,0,Machine-op-inspct,0,0,<=50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,10th,Own-child,Never-married,White,Private,0,Craft-repair,0,0,<=50K
0,0,Female,United-States,HS-grad,Wife,Married-civ-spouse,White,Self-emp-not-inc,0,Machine-op-inspct,1,0,>50K
0,0,Female,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Sales,0,0,>50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,State-gov,0,Sales,0,1,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Craft-repair,0,0,<=50K
1,0,Female,United-States,HS-grad,Unmarried,Widowed,White,Local-gov,1,Sales,0,0,>50K
0,1,Male,United-States,Bachelors,Own-child,Never-married,White,Private,0,Exec-managerial,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Self-emp-not-inc,0,Adm-clerical,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Craft-repair,0,0,<=50K
1,0,Male,United-States,11th,Not-in-family,Widowed,Black,Private,0,Transport-moving,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Local-gov,0,Sales,1,0,<=50K
0,0,Female,United-States,HS-grad,Own-child,Never-married,White,Private,0,Craft-repair,0,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,>50K
0,0,Male,United-States,HS-grad,Other-relative,Married-civ-spouse,White,Private,0,Craft-repair,1,0,<=50K
0,1,Male,United-States,Assoc-voc,Husband,Married-civ-spouse,White,Private,1,Adm-clerical,0,0,<=50K
0,0,Male,United-States,11th,Husband,Married-civ-spouse,White,Private,1,Sales,0,0,>50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Machine-op-inspct,0,0,<=50K
1,0,Male,United-States,10th,Husband,Married-civ-spouse,Black,Private,0,Craft-repair,0,0,<=50K
1,0,Male,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Adm-clerical,0,1,<=50K
1,0,Female,United-States,Some-college,Unmarried,Widowed,White,Federal-gov,0,Adm-clerical,0,0,<=50K
1,0,Female,United-States,HS-grad,Not-in-family,Widowed,White,Private,0,Other-service,0,0,<=50K
1,0,Male,United-States,HS-grad,Own-child,Never-married,White,Private,0,Machine-op-inspct,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Craft-repair,0,0,<=50K
1,0,Female,United-States,Some-college,Unmarried,Divorced,White,Private,0,Sales,0,0,<=50K
1,0,Female,United-States,Some-college,Not-in-family,Divorced,Black,Private,0,Adm-clerical,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,1,>50K
1,1,Male,United-States,Bachelors,Not-in-family,Never-married,White,Private,1,Sales,0,0,>50K
0,0,Female,United-States,Some-college,Not-in-family,Never-married,White,Private,0,Exec-managerial,1,0,>50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,<=50K
1,1,Male,United-States,Assoc-voc,Husband,Married-civ-spouse,White,Self-emp-inc,0,Farming-fishing,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Sales,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Handlers-cleaners,1,0,>50K
1,1,Male,United-States,Masters,Husband,Married-civ-spouse,White,Self-emp-not-inc,0,Other-service,0,0,<=50K
1,1,Male,United-States,Masters,Own-child,Divorced,White,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Sales,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Self-emp-inc,1,Machine-op-inspct,0,0,>50K
0,0,Male,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Craft-repair,0,0,<=50K
1,1,Female,United-States,Doctorate,Other-relative,Widowed,White,Private,1,Prof-specialty,0,0,<=50K
0,0,Female,United-States,HS-grad,Not-in-family,Separated,White,Local-gov,0,Other-service,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
1,0,Male,United-States,10th,Husband,Married-civ-spouse,Black,Private,0,Transport-moving,0,0,<=50K
1,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,Black,Private,0,Farming-fishing,0,0,>50K
1,0,Female,United-States,HS-grad,Own-child,Separated,White,Private,0,Transport-moving,0,0,<=50K
0,0,Male,United-States,Some-college,Own-child,Never-married,White,Private,0,Tech-support,0,0,>50K
1,1,Male,United-States,Assoc-acdm,Own-child,Never-married,Black,State-gov,0,Machine-op-inspct,0,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,1,Prof-specialty,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Male,United-States,7th-8th,Own-child,Never-married,White,Self-emp-not-inc,1,Transport-moving,0,0,<=50K
0,0,Female,United-States,9th,Not-in-family,Never-married,White,Private,0,Other-service,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Other-service,0,0,>50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,>50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
0,0,Female,United-States,HS-grad,Own-child,Divorced,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Other-service,0,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,<=50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Local-gov,1,Prof-specialty,1,0,<=50K
0,1,Male,United-States,Prof-school,Husband,Married-civ-spouse,White,Self-emp-inc,0,Exec-managerial,0,0,<=50K
1,0,Female,United-States,Some-college,Wife,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
1,0,Female,United-States,Some-college,Unmarried,Never-married,White,Private,1,Sales,0,1,>50K
0,0,Female,United-States,5th-6th,Not-in-family,Divorced,White,Private,0,Other-service,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Machine-op-inspct,0,0,<=50K
1,0,Female,United-States,Some-college,Not-in-family,Divorced,White,Private,0,Sales,0,0,<=50K
0,1,Female,United-States,Bachelors,Not-in-family,Never-married,White,Private,1,Prof-specialty,0,0,>50K
1,0,Male,United-States,HS-grad,Not-in-family,Never-married,White,Private,1,Machine-op-inspct,0,0,<=50K
0,0,Male,United-States,11th,Husband,Married-civ-spouse,White,Self-emp-not-inc,1,Other-service,0,0,>50K
1,0,Male,United-States,9th,Husband,Married-civ-spouse,White,Self-emp-not-inc,0,Farming-fishing,0,0,<=50K
1,0,Male,United-States,11th,Husband,Married-civ-spouse,White,Private,1,Sales,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Sales,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,1,0,<=50K
0,0,Female,United-States,Some-college,Not-in-family,Never-married,White,Private,0,Sales,0,0,<=50K
0,1,Male,United-States,Masters,Own-child,Never-married,White,Self-emp-not-inc,1,Prof-specialty,0,0,>50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,1,Exec-managerial,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,1,Sales,0,0,<=50K
0,0,Female,United-States,HS-grad,Own-child,Divorced,White,Private,0,Other-service,0,0,<=50K
0,1,Female,United-States,Assoc-voc,Not-in-family,Divorced,White,Private,0,Prof-specialty,0,1,<=50K
1,1,Male,United-States,Assoc-voc,Not-in-family,Divorced,White,Private,0,Adm-clerical,0,0,<=50K
1,1,Female,United-States,Masters,Own-child,Divorced,White,Private,0,Adm-clerical,1,0,>50K
1,0,Female,United-States,7th-8th,Unmarried,Widowed,White,Private,0,Other-service,0,0,<=50K
0,0,Female,United-States,9th,Own-child,Never-married,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Female,Mexico,HS-grad,Not-in-family,Never-married,White,Private,0,Exec-managerial,1,0,<=50K
1,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
1,0,Male,United-States,HS-grad,Not-in-family,Divorced,White,Private,0,Handlers-cleaners,0,0,<=50K
0,0,Female,United-States,11th,Not-in-family,Never-married,White,Private,0,Other-service,0,0,<=50K
0,1,Male,United-States,Doctorate,Unmarried,Separated,White,Private,0,Exec-managerial,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Adm-clerical,0,0,<=50K
1,0,Female,United-States,HS-grad,Not-in-family,Widowed,Black,Private,1,Handlers-cleaners,0,0,<=50K
1,1,Male,United-States,Bachelors,Not-in-family,Divorced,White,Private,1,Tech-support,0,0,<=50K
1,0,Female,United-States,Some-college,Unmarried,Divorced,White,Private,1,Prof-specialty,0,0,<=50K
0,0,Female,United-States,10th,Not-in-family,Never-married,White,Private,0,Other-service,0,0,<=50K
1,0,Male,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Other-service,0,0,>50K
1,0,Male,United-States,Some-college,Not-in-family,Divorced,White,Private,0,Sales,0,0,<=50K
0,0,Male,United-States,7th-8th,Husband,Married-civ-spouse,Black,Private,0,Craft-repair,0,0,<=50K
1,1,Female,United-States,Assoc-voc,Other-relative,Never-married,White,Private,0,Protective-serv,0,0,<=50K
1,1,Female,United-States,Bachelors,Not-in-family,Divorced,White,Private,0,Prof-specialty,0,0,>50K
0,0,Male,United-States,HS-grad,Own-child,Never-married,White,Private,0,Sales,0,0,<=50K
0,0,Male,United-States,HS-grad,Own-child,Never-married,White,Private,1,Machine-op-inspct,0,0,<=50K
0,1,Female,United-States,Bachelors,Not-in-family,Never-married,White,Private,0,Protective-serv,0,0,<=50K
0,0,Male,United-States,Some-college,Not-in-family,Never-married,White,Private,0,Craft-repair,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Local-gov,0,Machine-op-inspct,0,0,<=50K
1,1,Female,United-States,Masters,Not-in-family,Never-married,White,Private,1,Prof-specialty,0,0,>50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,Black,Private,1,Machine-op-inspct,0,0,<=50K
0,0,Female,United-States,Some-college,Unmarried,Separated,White,Private,0,Other-service,0,0,<=50K
0,1,Male,United-States,Bachelors,Husband,Married-civ-spouse,White,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,Black,Private,0,Adm-clerical,0,0,<=50K
1,0,Male,United-States,HS-grad,Not-in-family,Never-married,White,Private,0,Adm-clerical,0,0,<=50K
0,1,Male,United-States,Bachelors,Own-child,Never-married,White,Private,1,Sales,0,0,<=50K
0,1,Male,United-States,Assoc-acdm,Husband,Married-civ-spouse,White,Private,0,Other-service,0,0,<=50K
0,1,Male,United-States,Assoc-voc,Husband,Married-civ-spouse,Black,Private,0,Other-service,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,1,Adm-clerical,0,0,<=50K
1,1,Male,United-States,Bachelors,Own-child,Divorced,White,Self-emp-not-inc,1,Machine-op-inspct,0,0,<=50K
0,1,Male,United-States,Masters,Not-in-family,Never-married,White,Private,0,Prof-specialty,0,0,<=50K
1,0,Female,United-States,Some-college,Unmarried,Divorced,Black,Private,0,Sales,0,0,<=50K
1,0,Female,United-States,HS-grad,Not-in-family,Divorced,White,Private,0,Farming-fishing,0,0,<=50K
1,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Tech-support,0,0,<=50K
0,1,Male,United-States,Assoc-acdm,Not-in-family,Never-married,White,Local-gov,0,Adm-clerical,0,0,<=50K
1,1,Female,United-States,Masters,Own-child,Divorced,White,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,HS-grad,Husband,Married-civ-spouse,White,Private,0,Exec-managerial,0,0,<=50K
0,0,Female,United-States,HS-grad,Unmarried,Never-married,White,Private,0,Other-service,0,0,<=50K
0,0,Female,United-States,HS-grad,Unmarried,Never-married,White,Local-gov,0,Sales,0,0,<=50K
0,1,Male,United-States,Assoc-acdm,Husband,Married-civ-spouse,White,Private,0,Machine-op-inspct,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Self-emp-not-inc,0,Prof-specialty,1,0,>50K
1,1,Male,United-States,Masters,Own-child,Never-married,Black,Private,0,Prof-specialty,0,0,<=50K
0,0,Male,United-States,Some-college,Husband,Married-civ-spouse,White,Private,1,Prof-specialty,0,0,<=50K
1,0,Female,United-States,HS-grad,Not-in-family,Divorced,White,State-gov,0,Adm-clerical,1,0,<=50K
