age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income
1,Private,Bachelors,1,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,State-gov,Some-college,0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0,United-States,>50K
0,Private,Assoc-voc,1,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
1,Private,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
1,State-gov,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,0,United-States,>50K
1,Private,HS-grad,0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,>50K
0,Private,HS-grad,0,Never-married,Farming-fishing,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Self-emp-inc,10th,0,Widowed,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,10th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Local-gov,HS-grad,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Some-college,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Assoc-acdm,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,Ireland,>50K
0,Private,HS-grad,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Federal-gov,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,State-gov,Bachelors,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Self-emp-inc,HS-grad,0,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,5th-6th,0,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0,Dominican-Republic,<=50K
1,State-gov,HS-grad,0,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,0,United-States,<=50K
1,Local-gov,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,1,United-States,>50K
1,Self-emp-not-inc,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,11th,0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,0,Hong,<=50K
1,State-gov,HS-grad,0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,HS-grad,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
0,Private,HS-grad,0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Male,0,1,0,United-States,<=50K
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,1,United-States,>50K
1,Self-emp-not-inc,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
0,Private,HS-grad,0,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,11th,0,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Masters,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
1,Federal-gov,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Self-emp-inc,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Some-college,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,5th-6th,0,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,0,United-States,>50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,<=50K
1,Local-gov,Assoc-voc,1,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Never-married,Other-service,Not-in-family,White,Male,1,0,1,Italy,>50K
0,Local-gov,Masters,1,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,0,United-States,>50K
0,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
1,Local-gov,Some-college,0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,State-gov,Assoc-acdm,1,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,>50K
0,Private,Assoc-voc,1,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,>50K
0,Private,1st-4th,0,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,0,Guatemala,<=50K
1,Local-gov,Some-college,0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
1,Local-gov,Masters,1,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,>50K
0,Private,HS-grad,0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0,China,<=50K
0,Private,Bachelors,1,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Machine-op-inspct,Other-relative,Black,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Prof-school,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Local-gov,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,<=50K
1,Private,HS-grad,0,Never-married,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,Bachelors,1,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Prof-specialty,Own-child,White,Female,1,0,0,United-States,<=50K
1,Local-gov,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Self-emp-not-inc,Assoc-voc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Transport-moving,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
1,Local-gov,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
1,Local-gov,Assoc-voc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,9th,0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0,United-States,<=50K
0,State-gov,Some-college,0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Ireland,<=50K
0,Federal-gov,HS-grad,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
1,Private,10th,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Local-gov,Bachelors,1,Divorced,Protective-serv,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Masters,1,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,0,United-States,>50K
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
1,Local-gov,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,1,United-States,>50K
0,Private,Some-college,0,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Prof-school,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,>50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,10th,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,Cuba,>50K
0,State-gov,Assoc-voc,1,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Separated,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Germany,>50K
1,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,0,United-States,>50K
1,Private,7th-8th,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Portugal,<=50K
1,Private,HS-grad,0,Divorced,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,7th-8th,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,0,United-States,<=50K
0,Federal-gov,Bachelors,1,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Assoc-voc,1,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Self-emp-not-inc,HS-grad,0,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Bachelors,1,Never-married,Adm-clerical,Own-child,Black,Male,0,0,0,United-States,<=50K
0,Private,11th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,9th,0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Unmarried,White,Female,0,0,0,Mexico,<=50K
1,Federal-gov,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,>50K
1,Private,Bachelors,1,Divorced,Sales,Not-in-family,White,Female,0,1,0,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,State-gov,Bachelors,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Local-gov,Masters,1,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
1,State-gov,HS-grad,0,Divorced,Adm-clerical,Not-in-family,White,Female,0,1,0,United-States,<=50K
0,Private,11th,0,Never-married,Protective-serv,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Self-emp-not-inc,Prof-school,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,>50K
1,Local-gov,HS-grad,0,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,1,United-States,>50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
1,Private,5th-6th,0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-inc,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
1,Private,HS-grad,0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Poland,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0,China,<=50K
0,Federal-gov,HS-grad,0,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
0,Private,10th,0,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
0,State-gov,HS-grad,0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
0,Self-emp-inc,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,Assoc-voc,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Adm-clerical,Other-relative,Black,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Own-child,Black,Male,0,0,0,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
1,State-gov,Assoc-voc,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,12th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,>50K
1,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Transport-moving,Own-child,White,Male,0,0,0,United-States,<=50K
1,State-gov,Some-college,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Assoc-voc,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,0,United-States,>50K
1,Private,Some-college,0,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,7th-8th,0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0,Hong,<=50K
0,Private,Some-college,0,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,10th,0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Separated,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Local-gov,Some-college,0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,Mexico,<=50K
1,Private,HS-grad,0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Divorced,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,<=50K
0,State-gov,Some-college,0,Separated,Tech-support,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Federal-gov,Assoc-acdm,1,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,France,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
1,Private,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Some-college,0,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
1,Federal-gov,7th-8th,0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Bachelors,1,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
0,Local-gov,Assoc-acdm,1,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
